"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008366","axon ensheathment","52/2696","195/17229",0.266666666666667,1.70415430267062,4.25918554895108,5.14673893527867e-05,0.0102351481626242,0.00973726889088512,"Atrn/Jam2/Hexa/Omg/Galc/Adam22/Tppp/Lgi4/Mapk3/Itgax/Ptprz1/Dhh/Ngfr/Amigo1/Lpin1/Epb41l3/Tspan2/Adgrg6/Ormdl3/Ntrk2/Pmp22/Xk/Cdk18/Gnpat/Psap/Serinc5/Gpc1/Cdh2/Fgfr3/Marveld1/Myoc/S100b/Olig2/Mal/Arhgef10/Mpz/Mir219a-2/Gpm6b/Igf1/Cntn1/Cntn2/Cntnap1/Tymp/Abcd1/Cntnap2/Trf/Tenm4/Nkx6-2/Plp1/Mir100/Mag/Cldn11",52
"GO:0008643","carbohydrate transport","39/2696","134/17229",0.291044776119403,1.85994452810133,4.3041561900297,5.64583627082919e-05,0.0108655029650861,0.0103369606697151,"Slc27a1/Slc25a27/Sort1/Stxbp4/Septin7/Irs1/Prkci/Rap1a/Crebl2/Tsc2/Slc2a12/Met/Mfn2/Selenon/Aqp7/Slc2a8/Erbb4/Slc27a4/Ctns/Rhoq/Sorbs1/Adipoq/Acacb/Ak1/Mfsd12/Aqp11/Fabp5/Esr1/Igf1/Pea15a/Slc2a4/Tert/C1qtnf12/Slc45a2/Ffar4/Gpc3/Tmem144/Trarg1/Gip",39
"GO:0006641","triglyceride metabolic process","33/2696","107/17229",0.308411214953271,1.97092612107934,4.33910906461287,5.89978848526383e-05,0.0109994181572138,0.0104643616817574,"Slc27a1/Cat/Daglb/Ddhd2/Gpam/Thrsp/Tnxb/Sorl1/Cyp2e1/Srebf1/Acsl1/Gpld1/Insig2/Lpin1/Mgll/Lipa/Mogat1/Dgat1/Pck1/Scd1/Esr1/Lpl/Dgat2/Acsl6/Lipe/Fitm2/Dbi/Gpat3/Thrb/Agpat2/Nr1h3/Mogat2/Apob",33
"GO:0006516","glycoprotein catabolic process","14/2696","30/17229",0.466666666666667,2.98227002967359,4.68027727264639,6.1335030029425e-05,0.0110605106978581,0.0105224824325302,"Hgsnat/Sgsh/Manba/Man1b1/Ids/Idua/Gusb/Gpc1/Fbxo2/Fbxo44/Cela1/Naglu/Adamts12/Cst3",14
"GO:0034219","carbohydrate transmembrane transport","38/2696","130/17229",0.292307692307692,1.86801529331203,4.2787157490742,6.30334166488731e-05,0.0110605106978581,0.0105224824325302,"Slc27a1/Slc25a27/Sort1/Stxbp4/Septin7/Irs1/Prkci/Rap1a/Crebl2/Tsc2/Slc2a12/Met/Mfn2/Selenon/Aqp7/Slc2a8/Erbb4/Slc27a4/Ctns/Rhoq/Sorbs1/Adipoq/Acacb/Ak1/Aqp11/Fabp5/Esr1/Igf1/Pea15a/Slc2a4/Tert/C1qtnf12/Slc45a2/Ffar4/Gpc3/Tmem144/Trarg1/Gip",38
"GO:0043648","dicarboxylic acid metabolic process","30/2696","95/17229",0.31578947368421,2.0180774636889,4.28561332812512,7.74891147048113e-05,0.0129230201979053,0.0122943918886154,"Me1/Ddo/Acly/D2hgdh/Idh1/Fahd2a/Pcx/Aldh5a1/Grhpr/Glud1/Idh2/Aldh4a1/Oat/Aldh1l2/Ogdh/Suclg2/Fahd1/Me2/Pck1/Dglucy/Cs/Fh1/Mdh1/Mthfsl/Csl/Adss1/Nat8l/Mrps36/Qprt/Mdh1b",30
"GO:0042552","myelination","51/2696","193/17229",0.264248704663212,1.68870212635107,4.14405968154156,7.79800078988586e-05,0.0129230201979053,0.0122943918886154,"Atrn/Jam2/Hexa/Omg/Galc/Adam22/Tppp/Lgi4/Mapk3/Itgax/Ptprz1/Dhh/Ngfr/Amigo1/Lpin1/Epb41l3/Tspan2/Adgrg6/Ormdl3/Ntrk2/Pmp22/Xk/Cdk18/Gnpat/Psap/Serinc5/Gpc1/Cdh2/Fgfr3/Marveld1/Myoc/S100b/Olig2/Mal/Arhgef10/Mpz/Mir219a-2/Gpm6b/Igf1/Cntn1/Cntn2/Cntnap1/Tymp/Abcd1/Cntnap2/Trf/Tenm4/Nkx6-2/Plp1/Mir100/Mag",51
"GO:0046889","positive regulation of lipid biosynthetic process","33/2696","109/17229",0.302752293577982,1.93476233904119,4.21659912339396,8.83822634357756e-05,0.0142510428015632,0.0135578140667341,"Ogt/Slc27a1/Gnai1/Creb1/Gpam/Crebl2/Pcx/Scp2/Fgf1/Prkaca/Nr1d1/Pla2g6/Srebf1/Gpld1/Elovl5/Erbb4/Ppargc1a/Sirt3/Zbtb20/Dgat1/Pck1/Sorbs1/Abcg1/Ccdc3/Dgat2/Igf1/Mid1ip1/Dbi/Abcd1/Sec14l2/Hnf4a/Wnt4/Nr1h3",33
"GO:0019432","triglyceride biosynthetic process","18/2696","46/17229",0.391304347826087,2.50066120500581,4.38946726760817,0.000101031943048352,0.0155119702524231,0.014757404873417,"Slc27a1/Gpam/Thrsp/Srebf1/Acsl1/Gpld1/Lpin1/Mogat1/Dgat1/Pck1/Lpl/Dgat2/Acsl6/Fitm2/Gpat3/Agpat2/Nr1h3/Mogat2",18
"GO:0042178","xenobiotic catabolic process","11/2696","21/17229",0.523809523809524,3.34744595167444,4.63596116325397,0.000103023159915982,0.0155119702524231,0.014757404873417,"Cryz/Pon3/Acsl1/Gstm1/Gstm4/Gstm7/Gstm2/Gstm5/Gstm6/Cyp1a1/Ugt1a1",11
